,Year,coder1-encodings,Consistency,X,Y
218,2015,Bar,1,69,4
219,2015,Bar,1,70,4
220,2015,Bar,1,71,4
221,2015,Bar,1,72,4
222,2015,Bar,1,73,4
223,2015,Bar,1,74,4
224,2015,Bar,1,75,4
225,2015,Bar,1,76,4
226,2015,Bar,1,77,4
227,2015,Bar,1,78,4
228,2015,Bar,1,79,4
229,2015,Bar,1,80,4
230,2015,Bar,1,81,4
231,2015,Bar,1,82,4
232,2015,Bar,1,83,4
233,2015,Bar,1,84,4
234,2015,Bar,1,59,5
235,2015,Bar,1,60,5
236,2015,Bar,1,61,5
237,2015,Bar,1,62,5
238,2015,Bar,1,63,5
239,2015,Bar,1,64,5
240,2015,Bar,1,65,5
241,2015,Bar,1,66,5
242,2015,Bar,1,67,5
243,2015,Bar,1,68,5
244,2015,Bar,1,69,5
245,2015,Bar,1,70,5
246,2015,Bar,1,71,5
247,2015,Bar,1,72,5
248,2015,Bar,1,73,5
249,2015,Bar,1,74,5
250,2015,Bar,1,75,5
251,2015,Bar,1,76,5
252,2015,Bar,1,77,5
253,2015,Bar,1,78,5
254,2015,Bar,1,79,5
255,2015,Bar,1,80,5
256,2015,Bar,1,81,5
257,2015,Bar,1,82,5
258,2015,Bar,1,83,5
259,2015,Bar,1,84,5
260,2015,Bar,1,59,6
261,2015,Bar,1,60,6
262,2015,Bar,1,61,6
263,2015,Bar,1,62,6
264,2015,Bar,1,63,6
265,2020,Bar,1,64,6
266,2020,Bar,1,65,6
267,2020,Bar,1,66,6
268,2020,Bar,1,67,6
269,2020,Bar,1,68,6
270,2020,Bar,1,69,6
271,2020,Bar,1,70,6
272,2020,Bar,1,71,6
273,2020,Bar,1,72,6
274,2020,Bar,1,73,6
275,2020,Bar,1,74,6
276,2020,Bar,1,75,6
277,2020,Bar,1,76,6
278,2020,Bar,1,77,6
279,2020,Bar,1,78,6
280,2020,Bar,1,79,6
281,2020,Bar,1,80,6
282,2020,Bar,1,81,6
283,2020,Bar,1,82,6
284,2020,Bar,1,83,6
285,2020,Bar,1,84,6
286,2020,Bar,1,59,7
287,2020,Bar,1,60,7
288,2020,Bar,1,61,7
289,2020,Bar,1,62,7
290,2020,Bar,1,63,7
291,2020,Bar,1,64,7
292,2020,Bar,1,65,7
293,2020,Bar,1,66,7
294,2020,Bar,1,67,7
295,2020,Bar,1,68,7
296,2020,Bar,1,69,7
297,2020,Bar,1,70,7
298,2020,Bar,1,71,7
299,2020,Bar,1,72,7
300,2020,Bar,1,73,7
301,2020,Bar,1,74,7
302,2020,Bar,1,75,7
303,2020,Bar,1,76,7
304,2020,Bar,1,77,7
305,2020,Bar,1,78,7
306,2020,Bar,1,79,7
307,2020,Bar,1,80,7
308,2020,Bar,1,81,7
309,2020,Bar,1,82,7
310,2020,Bar,1,83,7
311,2020,Bar,1,84,7
312,2020,Bar,1,59,8
313,2020,Bar,1,60,8
314,2020,Bar,1,61,8
315,2020,Bar,1,62,8
316,2020,Bar,1,63,8
317,2020,Bar,1,64,8
318,2020,Bar,1,65,8
319,2020,Bar,1,66,8
320,2020,Bar,1,67,8
321,2020,Bar,1,68,8
322,2020,Bar,1,69,8
323,2020,Bar,1,70,8
324,2020,Bar,1,71,8
325,2020,Bar,1,72,8
326,2020,Bar,1,73,8
327,2020,Bar,1,74,8
328,2020,Bar,1,75,8
329,2020,Bar,1,76,8
330,2020,Bar,1,77,8
331,2020,Bar,1,78,8
332,2020,Bar,1,79,8
333,2020,Bar,1,80,8
334,2020,Bar,1,81,8
335,2020,Bar,1,82,8
336,2020,Bar,1,83,8
337,2020,Bar,1,84,8
338,2020,Bar,1,59,9
339,2020,Bar,1,60,9
340,2020,Bar,1,61,9
341,2020,Bar,1,62,9
342,2020,Bar,1,63,9
343,2020,Bar,1,64,9
344,2020,Bar,1,65,9
345,2020,Bar,1,66,9
346,2020,Bar,1,67,9
347,2020,Bar,1,68,9
348,2020,Bar,1,69,9
349,2020,Bar,1,70,9
350,2020,Bar,1,71,9
351,2020,Bar,1,72,9
352,2010,Bar,1,73,9
353,2015,Bar,1,74,9
354,2015,Bar,1,75,9
355,1995,Bar,0,76,9
356,2000,Bar,0,77,9
357,2005,Bar,0,78,9
358,2005,Bar,0,79,9
359,2005,Bar,0,80,9
360,2005,Bar,0,81,9
361,2010,Bar,0,82,9
362,2015,Bar,0,83,9
363,2015,Bar,0,84,9
364,2015,Bar,0,59,10
365,2015,Bar,0,60,10
366,2020,Bar,0,61,10
367,2020,Bar,0,62,10
368,2020,Bar,0,63,10
369,1990,Glyph,1,134,0
370,1990,Glyph,1,135,0
371,1995,Glyph,1,134,1
372,1995,Glyph,1,135,1
373,1995,Glyph,1,134,2
374,1995,Glyph,1,135,2
375,1995,Glyph,1,134,3
376,2005,Glyph,1,135,3
377,2005,Glyph,1,134,4
378,2005,Glyph,1,135,4
379,2005,Glyph,1,134,5
380,2010,Glyph,1,135,5
381,2010,Glyph,1,134,6
382,2015,Glyph,1,135,6
383,2015,Glyph,1,134,7
384,2015,Glyph,1,135,7
385,2015,Glyph,1,134,8
386,2015,Glyph,1,135,8
387,2015,Glyph,1,134,9
388,2015,Glyph,1,135,9
389,2020,Glyph,1,134,10
390,1995,Glyph,1,135,10
391,2000,Glyph,0,134,11
392,2000,Glyph,0,135,11
393,2005,Glyph,0,134,12
394,2005,Glyph,0,135,12
395,2010,Glyph,0,134,13
396,2020,Glyph,0,135,13
397,1990,Grid,1,185,0
398,1990,Grid,1,186,0
399,1990,Grid,1,187,0
400,1990,Grid,1,188,0
401,1995,Grid,1,189,0
402,1995,Grid,1,190,0
403,1995,Grid,1,191,0
404,1995,Grid,1,192,0
405,1995,Grid,1,193,0
406,1995,Grid,1,194,0
407,2000,Grid,1,195,0
408,2000,Grid,1,196,0
409,2000,Grid,1,185,1
410,2000,Grid,1,186,1
411,2000,Grid,1,187,1
412,2000,Grid,1,188,1
413,2000,Grid,1,189,1
414,2000,Grid,1,190,1
415,2005,Grid,1,191,1
416,2005,Grid,1,192,1
417,2005,Grid,1,193,1
418,2005,Grid,1,194,1
419,2005,Grid,1,195,1
420,2005,Grid,1,196,1
421,2005,Grid,1,185,2
422,2010,Grid,1,186,2
423,2010,Grid,1,187,2
424,2010,Grid,1,188,2
425,2010,Grid,1,189,2
426,2010,Grid,1,190,2
427,2010,Grid,1,191,2
428,2010,Grid,1,192,2
429,2010,Grid,1,193,2
430,2010,Grid,1,194,2
431,2010,Grid,1,195,2
432,2010,Grid,1,196,2
433,2010,Grid,1,185,3
434,2010,Grid,1,186,3
435,2010,Grid,1,187,3
436,2010,Grid,1,188,3
437,2010,Grid,1,189,3
438,2010,Grid,1,190,3
439,2010,Grid,1,191,3
440,2010,Grid,1,192,3
441,2010,Grid,1,193,3
442,2015,Grid,1,194,3
443,2015,Grid,1,195,3
444,2015,Grid,1,196,3
445,2015,Grid,1,185,4
446,2015,Grid,1,186,4
447,2015,Grid,1,187,4
448,2015,Grid,1,188,4
449,2015,Grid,1,189,4
450,2015,Grid,1,190,4
451,2015,Grid,1,191,4
452,2015,Grid,1,192,4
453,2015,Grid,1,193,4
454,2015,Grid,1,194,4
455,2015,Grid,1,195,4
456,2015,Grid,1,196,4
457,2015,Grid,1,185,5
458,2015,Grid,1,186,5
459,2015,Grid,1,187,5
460,2015,Grid,1,188,5
461,2015,Grid,1,189,5
462,2015,Grid,1,190,5
463,2015,Grid,1,191,5
464,2015,Grid,1,192,5
465,2015,Grid,1,193,5
466,2020,Grid,1,194,5
467,2020,Grid,1,195,5
468,2020,Grid,1,196,5
469,2020,Grid,1,185,6
470,2020,Grid,1,186,6
471,2020,Grid,1,187,6
472,2020,Grid,1,188,6
473,2020,Grid,1,189,6
474,2020,Grid,1,190,6
475,2020,Grid,1,191,6
476,2020,Grid,1,192,6
477,2020,Grid,1,193,6
478,2020,Grid,1,194,6
479,2020,Grid,1,195,6
480,2020,Grid,1,196,6
481,2020,Grid,1,185,7
482,2020,Grid,1,186,7
483,2020,Grid,1,187,7
484,2020,Grid,1,188,7
485,2020,Grid,1,189,7
486,2020,Grid,1,190,7
487,2010,Grid,1,191,7
488,1990,Grid,0,192,7
489,1990,Grid,0,193,7
490,1990,Grid,0,194,7
491,1995,Grid,0,195,7
492,1995,Grid,0,196,7
493,2000,Grid,0,185,8
494,2000,Grid,0,186,8
495,2000,Grid,0,187,8
496,2000,Grid,0,188,8
497,2000,Grid,0,189,8
498,2005,Grid,0,190,8
499,2005,Grid,0,191,8
500,2005,Grid,0,192,8
501,2005,Grid,0,193,8
502,2005,Grid,0,194,8
503,2010,Grid,0,195,8
504,2010,Grid,0,196,8
505,2010,Grid,0,185,9
506,2010,Grid,0,186,9
507,2010,Grid,0,187,9
508,2010,Grid,0,188,9
509,2010,Grid,0,189,9
510,2015,Grid,0,190,9
511,2015,Grid,0,191,9
512,2015,Grid,0,192,9
513,2020,Grid,0,193,9
514,2020,Grid,0,194,9
515,2020,Grid,0,195,9
516,2020,Grid,0,196,9
517,2020,Grid,0,185,10
518,2020,Grid,0,186,10
519,2020,Grid,0,187,10
520,1990,Line,1,246,0
521,1990,Line,1,247,0
522,1990,Line,1,248,0
523,1990,Line,1,249,0
524,1990,Line,1,250,0
525,1990,Line,1,251,0
526,1990,Line,1,252,0
527,1990,Line,1,253,0
528,1990,Line,1,254,0
529,1990,Line,1,255,0
530,1990,Line,1,256,0
531,1990,Line,1,257,0
532,1990,Line,1,258,0
533,1990,Line,1,259,0
534,1990,Line,1,260,0
535,1990,Line,1,261,0
536,1990,Line,1,262,0
537,1990,Line,1,263,0
538,1990,Line,1,264,0
539,1990,Line,1,265,0
540,1990,Line,1,266,0
541,1990,Line,1,267,0
542,1990,Line,1,268,0
543,1990,Line,1,269,0
544,1995,Line,1,270,0
545,1995,Line,1,271,0
546,1995,Line,1,272,0
547,1995,Line,1,273,0
548,1995,Line,1,274,0
549,1995,Line,1,275,0
550,1995,Line,1,276,0
551,1995,Line,1,277,0
552,1995,Line,1,278,0
553,1995,Line,1,279,0
554,1995,Line,1,280,0
555,1995,Line,1,281,0
556,1995,Line,1,282,0
557,1995,Line,1,283,0
558,1995,Line,1,284,0
559,1995,Line,1,285,0
560,1995,Line,1,286,0
561,1995,Line,1,287,0
562,1995,Line,1,246,1
563,1995,Line,1,247,1
564,1995,Line,1,248,1
565,1995,Line,1,249,1
566,1995,Line,1,250,1
567,1995,Line,1,251,1
568,1995,Line,1,252,1
569,1995,Line,1,253,1
570,1995,Line,1,254,1
571,1995,Line,1,255,1
572,1995,Line,1,256,1
573,1995,Line,1,257,1
574,1995,Line,1,258,1
575,1995,Line,1,259,1
576,1995,Line,1,260,1
577,1995,Line,1,261,1
578,1995,Line,1,262,1
579,1995,Line,1,263,1
580,2000,Line,1,264,1
581,2000,Line,1,265,1
582,2000,Line,1,266,1
583,2000,Line,1,267,1
584,2000,Line,1,268,1
585,2000,Line,1,269,1
586,2000,Line,1,270,1
587,2000,Line,1,271,1
588,2000,Line,1,272,1
589,2000,Line,1,273,1
590,2000,Line,1,274,1
591,2000,Line,1,275,1
592,2000,Line,1,276,1
593,2000,Line,1,277,1
594,2000,Line,1,278,1
595,2000,Line,1,279,1
596,2000,Line,1,280,1
597,2000,Line,1,281,1
598,2000,Line,1,282,1
599,2000,Line,1,283,1
600,2000,Line,1,284,1
601,2000,Line,1,285,1
602,2000,Line,1,286,1
603,2000,Line,1,287,1
604,2000,Line,1,246,2
605,2000,Line,1,247,2
606,2000,Line,1,248,2
607,2000,Line,1,249,2
608,2000,Line,1,250,2
609,2000,Line,1,251,2
610,2000,Line,1,252,2
611,2000,Line,1,253,2
612,2000,Line,1,254,2
613,2000,Line,1,255,2
614,2000,Line,1,256,2
615,2000,Line,1,257,2
616,2000,Line,1,258,2
617,2000,Line,1,259,2
618,2000,Line,1,260,2
619,2000,Line,1,261,2
620,2000,Line,1,262,2
621,2000,Line,1,263,2
622,2000,Line,1,264,2
623,2000,Line,1,265,2
624,2000,Line,1,266,2
625,2000,Line,1,267,2
626,2000,Line,1,268,2
627,2000,Line,1,269,2
628,2000,Line,1,270,2
629,2000,Line,1,271,2
630,2000,Line,1,272,2
631,2000,Line,1,273,2
632,2000,Line,1,274,2
633,2000,Line,1,275,2
634,2000,Line,1,276,2
635,2000,Line,1,277,2
636,2000,Line,1,278,2
637,2000,Line,1,279,2
638,2000,Line,1,280,2
639,2005,Line,1,281,2
640,2005,Line,1,282,2
641,2005,Line,1,283,2
642,2005,Line,1,284,2
643,2005,Line,1,285,2
644,2005,Line,1,286,2
645,2005,Line,1,287,2
646,2005,Line,1,246,3
647,2005,Line,1,247,3
648,2005,Line,1,248,3
649,2005,Line,1,249,3
650,2005,Line,1,250,3
651,2005,Line,1,251,3
652,2005,Line,1,252,3
653,2005,Line,1,253,3
654,2005,Line,1,254,3
655,2005,Line,1,255,3
656,2005,Line,1,256,3
657,2005,Line,1,257,3
658,2005,Line,1,258,3
659,2005,Line,1,259,3
660,2005,Line,1,260,3
661,2005,Line,1,261,3
662,2005,Line,1,262,3
663,2005,Line,1,263,3
664,2005,Line,1,264,3
665,2005,Line,1,265,3
666,2005,Line,1,266,3
667,2005,Line,1,267,3
668,2005,Line,1,268,3
669,2005,Line,1,269,3
670,2005,Line,1,270,3
671,2005,Line,1,271,3
672,2005,Line,1,272,3
673,2005,Line,1,273,3
674,2005,Line,1,274,3
675,2005,Line,1,275,3
676,2005,Line,1,276,3
677,2005,Line,1,277,3
678,2005,Line,1,278,3
679,2005,Line,1,279,3
680,2005,Line,1,280,3
681,2005,Line,1,281,3
682,2005,Line,1,282,3
683,2005,Line,1,283,3
684,2005,Line,1,284,3
685,2005,Line,1,285,3
686,2005,Line,1,286,3
687,2005,Line,1,287,3
688,2005,Line,1,246,4
689,2005,Line,1,247,4
690,2005,Line,1,248,4
691,2005,Line,1,249,4
692,2005,Line,1,250,4
693,2005,Line,1,251,4
694,2005,Line,1,252,4
695,2005,Line,1,253,4
696,2005,Line,1,254,4
697,2005,Line,1,255,4
698,2005,Line,1,256,4
699,2005,Line,1,257,4
700,2005,Line,1,258,4
701,2005,Line,1,259,4
702,2005,Line,1,260,4
703,2005,Line,1,261,4
704,2005,Line,1,262,4
705,2005,Line,1,263,4
706,2005,Line,1,264,4
707,2005,Line,1,265,4
708,2005,Line,1,266,4
709,2005,Line,1,267,4
710,2005,Line,1,268,4
711,2005,Line,1,269,4
712,2005,Line,1,270,4
713,2005,Line,1,271,4
714,2005,Line,1,272,4
715,2005,Line,1,273,4
716,2005,Line,1,274,4
717,2005,Line,1,275,4
718,2010,Line,1,276,4
719,2010,Line,1,277,4
720,2010,Line,1,278,4
721,2010,Line,1,279,4
722,2010,Line,1,280,4
723,2010,Line,1,281,4
724,2010,Line,1,282,4
725,2010,Line,1,283,4
726,2010,Line,1,284,4
727,2010,Line,1,285,4
728,2010,Line,1,286,4
729,2010,Line,1,287,4
730,2010,Line,1,246,5
731,2010,Line,1,247,5
732,2010,Line,1,248,5
733,2010,Line,1,249,5
734,2010,Line,1,250,5
735,2010,Line,1,251,5
736,2010,Line,1,252,5
737,2010,Line,1,253,5
738,2010,Line,1,254,5
739,2010,Line,1,255,5
740,2010,Line,1,256,5
741,2010,Line,1,257,5
742,2010,Line,1,258,5
743,2010,Line,1,259,5
744,2010,Line,1,260,5
745,2010,Line,1,261,5
746,2010,Line,1,262,5
747,2010,Line,1,263,5
748,2010,Line,1,264,5
749,2010,Line,1,265,5
750,2010,Line,1,266,5
751,2010,Line,1,267,5
752,2010,Line,1,268,5
753,2010,Line,1,269,5
754,2010,Line,1,270,5
755,2010,Line,1,271,5
756,2010,Line,1,272,5
757,2010,Line,1,273,5
758,2010,Line,1,274,5
759,2010,Line,1,275,5
760,2010,Line,1,276,5
761,2010,Line,1,277,5
762,2010,Line,1,278,5
763,2010,Line,1,279,5
764,2010,Line,1,280,5
765,2010,Line,1,281,5
766,2010,Line,1,282,5
767,2010,Line,1,283,5
768,2010,Line,1,284,5
769,2010,Line,1,285,5
770,2010,Line,1,286,5
771,2010,Line,1,287,5
772,2010,Line,1,246,6
773,2010,Line,1,247,6
774,2010,Line,1,248,6
775,2010,Line,1,249,6
776,2010,Line,1,250,6
777,2010,Line,1,251,6
778,2010,Line,1,252,6
779,2010,Line,1,253,6
780,2010,Line,1,254,6
781,2015,Line,1,255,6
782,2015,Line,1,256,6
783,2015,Line,1,257,6
784,2015,Line,1,258,6
785,2015,Line,1,259,6
786,2015,Line,1,260,6
787,2015,Line,1,261,6
788,2015,Line,1,262,6
789,2015,Line,1,263,6
790,2015,Line,1,264,6
791,2015,Line,1,265,6
792,2015,Line,1,266,6
793,2015,Line,1,267,6
794,2015,Line,1,268,6
795,2015,Line,1,269,6
796,2015,Line,1,270,6
797,2015,Line,1,271,6
798,2015,Line,1,272,6
799,2015,Line,1,273,6
800,2015,Line,1,274,6
801,2015,Line,1,275,6
802,2015,Line,1,276,6
803,2015,Line,1,277,6
804,2015,Line,1,278,6
805,2015,Line,1,279,6
806,2015,Line,1,280,6
807,2015,Line,1,281,6
808,2015,Line,1,282,6
809,2015,Line,1,283,6
810,2015,Line,1,284,6
811,2015,Line,1,285,6
812,2015,Line,1,286,6
813,2015,Line,1,287,6
814,2015,Line,1,246,7
815,2015,Line,1,247,7
816,2015,Line,1,248,7
817,2015,Line,1,249,7
818,2015,Line,1,250,7
819,2015,Line,1,251,7
820,2015,Line,1,252,7
821,2015,Line,1,253,7
822,2015,Line,1,254,7
823,2015,Line,1,255,7
824,2015,Line,1,256,7
825,2015,Line,1,257,7
826,2015,Line,1,258,7
827,2015,Line,1,259,7
828,2015,Line,1,260,7
829,2015,Line,1,261,7
830,2015,Line,1,262,7
831,2015,Line,1,263,7
832,2015,Line,1,264,7
833,2015,Line,1,265,7
834,2015,Line,1,266,7
835,2015,Line,1,267,7
836,2015,Line,1,268,7
837,2015,Line,1,269,7
838,2015,Line,1,270,7
839,2015,Line,1,271,7
840,2015,Line,1,272,7
841,2015,Line,1,273,7
842,2015,Line,1,274,7
843,2015,Line,1,275,7
844,2015,Line,1,276,7
845,2015,Line,1,277,7
846,2015,Line,1,278,7
847,2020,Line,1,279,7
848,2020,Line,1,280,7
849,2020,Line,1,281,7
850,2020,Line,1,282,7
851,2020,Line,1,283,7
852,2020,Line,1,284,7
853,2020,Line,1,285,7
854,2020,Line,1,286,7
855,2020,Line,1,287,7
856,2020,Line,1,246,8
857,2020,Line,1,247,8
858,2020,Line,1,248,8
859,2020,Line,1,249,8
860,2020,Line,1,250,8
861,2020,Line,1,251,8
862,2020,Line,1,252,8
863,2020,Line,1,253,8
864,2020,Line,1,254,8
865,2020,Line,1,255,8
866,2020,Line,1,256,8
867,2020,Line,1,257,8
868,2020,Line,1,258,8
869,2020,Line,1,259,8
870,2020,Line,1,260,8
871,2020,Line,1,261,8
872,2020,Line,1,262,8
873,2020,Line,1,263,8
874,2020,Line,1,264,8
875,2020,Line,1,265,8
876,2020,Line,1,266,8
877,2020,Line,1,267,8
878,2020,Line,1,268,8
879,2020,Line,1,269,8
880,2020,Line,1,270,8
881,2020,Line,1,271,8
882,2020,Line,1,272,8
883,2020,Line,1,273,8
884,2020,Line,1,274,8
885,2020,Line,1,275,8
886,2020,Line,1,276,8
887,2020,Line,1,277,8
888,2020,Line,1,278,8
889,2020,Line,1,279,8
890,2020,Line,1,280,8
891,2020,Line,1,281,8
892,2020,Line,1,282,8
893,2020,Line,1,283,8
894,2020,Line,1,284,8
895,2020,Line,1,285,8
896,2020,Line,1,286,8
897,2020,Line,1,287,8
898,2020,Line,1,246,9
899,2020,Line,1,247,9
900,2020,Line,1,248,9
901,2020,Line,1,249,9
902,2020,Line,1,250,9
903,2020,Line,1,251,9
904,2020,Line,1,252,9
905,2020,Line,1,253,9
906,2020,Line,1,254,9
907,2000,Line,1,255,9
908,2005,Line,1,256,9
909,2005,Line,1,257,9
910,2015,Line,1,258,9
911,2015,Line,1,259,9
912,2020,Line,1,260,9
913,2020,Line,1,261,9
914,1990,Line,0,262,9
915,1995,Line,0,263,9
916,1995,Line,0,264,9
917,1995,Line,0,265,9
918,2000,Line,0,266,9
919,2005,Line,0,267,9
920,2005,Line,0,268,9
921,2005,Line,0,269,9
922,2005,Line,0,270,9
923,2005,Line,0,271,9
924,2005,Line,0,272,9
925,2005,Line,0,273,9
926,2010,Line,0,274,9
927,2010,Line,0,275,9
928,2010,Line,0,276,9
929,2010,Line,0,277,9
930,2010,Line,0,278,9
931,2010,Line,0,279,9
932,2010,Line,0,280,9
933,2010,Line,0,281,9
934,2015,Line,0,282,9
935,2015,Line,0,283,9
936,2015,Line,0,284,9
937,2020,Line,0,285,9
938,2020,Line,0,286,9
939,2020,Line,0,287,9
940,2020,Line,0,246,10
941,2020,Line,0,247,10
942,2020,Line,0,248,10
943,2020,Line,0,249,10
944,2020,Line,0,250,10
945,2020,Line,0,251,10
946,2020,Line,0,252,10
947,2020,Line,0,253,10
948,2020,Line,0,254,10
949,1990,Node-link,1,337,0
950,1990,Node-link,1,338,0
951,1990,Node-link,1,339,0
952,1990,Node-link,1,340,0
953,1990,Node-link,1,341,0
954,1990,Node-link,1,342,0
955,1990,Node-link,1,343,0
956,1990,Node-link,1,344,0
957,1990,Node-link,1,345,0
958,1990,Node-link,1,346,0
959,1990,Node-link,1,347,0
960,1990,Node-link,1,348,0
961,1990,Node-link,1,349,0
962,1990,Node-link,1,350,0
