,Year,coder1-encodings,Consistency,X,Y
218,2015,Bar,1,113,2
219,2015,Bar,1,114,2
220,2015,Bar,1,115,2
221,2015,Bar,1,116,2
222,2015,Bar,1,117,2
223,2015,Bar,1,118,2
224,2015,Bar,1,119,2
225,2015,Bar,1,120,2
226,2015,Bar,1,121,2
227,2015,Bar,1,122,2
228,2015,Bar,1,123,2
229,2015,Bar,1,124,2
230,2015,Bar,1,125,2
231,2015,Bar,1,126,2
232,2015,Bar,1,127,2
233,2015,Bar,1,128,2
234,2015,Bar,1,129,2
235,2015,Bar,1,130,2
236,2015,Bar,1,131,2
237,2015,Bar,1,132,2
238,2015,Bar,1,133,2
239,2015,Bar,1,134,2
240,2015,Bar,1,135,2
241,2015,Bar,1,136,2
242,2015,Bar,1,137,2
243,2015,Bar,1,138,2
244,2015,Bar,1,139,2
245,2015,Bar,1,140,2
246,2015,Bar,1,141,2
247,2015,Bar,1,142,2
248,2015,Bar,1,143,2
249,2015,Bar,1,144,2
250,2015,Bar,1,145,2
251,2015,Bar,1,146,2
252,2015,Bar,1,147,2
253,2015,Bar,1,148,2
254,2015,Bar,1,99,3
255,2015,Bar,1,100,3
256,2015,Bar,1,101,3
257,2015,Bar,1,102,3
258,2015,Bar,1,103,3
259,2015,Bar,1,104,3
260,2015,Bar,1,105,3
261,2015,Bar,1,106,3
262,2015,Bar,1,107,3
263,2015,Bar,1,108,3
264,2015,Bar,1,109,3
265,2015,Bar,1,110,3
266,2015,Bar,1,111,3
267,2015,Bar,1,112,3
268,2015,Bar,1,113,3
269,2015,Bar,1,114,3
270,2015,Bar,1,115,3
271,2015,Bar,1,116,3
272,2015,Bar,1,117,3
273,2015,Bar,1,118,3
274,2015,Bar,1,119,3
275,2015,Bar,1,120,3
276,2015,Bar,1,121,3
277,2015,Bar,1,122,3
278,2015,Bar,1,123,3
279,2020,Bar,0,124,3
280,2020,Bar,0,125,3
281,2020,Bar,0,126,3
282,2020,Bar,1,127,3
283,2020,Bar,1,128,3
284,2020,Bar,1,129,3
285,2020,Bar,1,130,3
286,2020,Bar,1,131,3
287,2020,Bar,1,132,3
288,2020,Bar,1,133,3
289,2020,Bar,1,134,3
290,2020,Bar,1,135,3
291,2020,Bar,1,136,3
292,2020,Bar,1,137,3
293,2020,Bar,1,138,3
294,2020,Bar,1,139,3
295,2020,Bar,1,140,3
296,2020,Bar,1,141,3
297,2020,Bar,1,142,3
298,2020,Bar,1,143,3
299,2020,Bar,1,144,3
300,2020,Bar,1,145,3
301,2020,Bar,1,146,3
302,2020,Bar,1,147,3
303,2020,Bar,1,148,3
304,2020,Bar,1,99,4
305,2020,Bar,1,100,4
306,2020,Bar,1,101,4
307,2020,Bar,1,102,4
308,2020,Bar,1,103,4
309,2020,Bar,1,104,4
310,2020,Bar,1,105,4
311,2020,Bar,1,106,4
312,2020,Bar,1,107,4
313,2020,Bar,1,108,4
314,2020,Bar,1,109,4
315,2020,Bar,1,110,4
316,2020,Bar,1,111,4
317,2020,Bar,1,112,4
318,2020,Bar,1,113,4
319,2020,Bar,1,114,4
320,2020,Bar,1,115,4
321,2020,Bar,1,116,4
322,2020,Bar,1,117,4
323,2020,Bar,1,118,4
324,2020,Bar,1,119,4
325,2020,Bar,1,120,4
326,2020,Bar,1,121,4
327,2020,Bar,1,122,4
328,2020,Bar,1,123,4
329,2020,Bar,1,124,4
330,2020,Bar,1,125,4
331,2020,Bar,1,126,4
332,2020,Bar,1,127,4
333,2020,Bar,1,128,4
334,2020,Bar,1,129,4
335,2020,Bar,1,130,4
336,2020,Bar,1,131,4
337,2020,Bar,1,132,4
338,2020,Bar,1,133,4
339,2020,Bar,1,134,4
340,2020,Bar,1,135,4
341,2020,Bar,1,136,4
342,2020,Bar,1,137,4
343,2020,Bar,1,138,4
344,2020,Bar,1,139,4
345,2020,Bar,1,140,4
346,2020,Bar,1,141,4
347,2020,Bar,1,142,4
348,2020,Bar,1,143,4
349,2020,Bar,1,144,4
350,2020,Bar,1,145,4
351,2020,Bar,1,146,4
352,2020,Bar,1,147,4
353,2020,Bar,1,148,4
354,2020,Bar,1,99,5
355,2020,Bar,1,100,5
356,2020,Bar,1,101,5
357,2020,Bar,1,102,5
358,2020,Bar,1,103,5
359,2020,Bar,1,104,5
360,2020,Bar,1,105,5
361,2020,Bar,1,106,5
362,2020,Bar,1,107,5
363,2020,Bar,1,108,5
364,2020,Bar,1,109,5
365,2020,Bar,1,110,5
366,2020,Bar,1,111,5
367,2020,Bar,1,112,5
368,2020,Bar,1,113,5
369,1990,Glyph,1,198,0
370,1990,Glyph,1,199,0
371,1995,Glyph,1,200,0
372,1995,Glyph,1,201,0
373,1995,Glyph,1,202,0
374,1995,Glyph,1,203,0
375,1995,Glyph,1,204,0
376,1995,Glyph,1,205,0
377,2000,Glyph,0,206,0
378,2000,Glyph,0,207,0
379,2005,Glyph,0,208,0
380,2005,Glyph,0,209,0
381,2005,Glyph,1,210,0
382,2005,Glyph,1,211,0
383,2005,Glyph,1,212,0
384,2005,Glyph,1,213,0
385,2010,Glyph,0,214,0
386,2010,Glyph,1,215,0
387,2010,Glyph,1,216,0
388,2015,Glyph,1,217,0
389,2015,Glyph,1,218,0
390,2015,Glyph,1,219,0
391,2015,Glyph,1,220,0
392,2015,Glyph,1,221,0
393,2015,Glyph,1,222,0
394,2015,Glyph,1,223,0
395,2020,Glyph,0,224,0
396,2020,Glyph,1,225,0
397,1990,Grid,0,275,0
398,1990,Grid,0,276,0
399,1990,Grid,0,277,0
400,1990,Grid,1,278,0
401,1990,Grid,1,279,0
402,1990,Grid,1,280,0
403,1990,Grid,1,281,0
404,1995,Grid,0,282,0
405,1995,Grid,0,283,0
406,1995,Grid,1,284,0
407,1995,Grid,1,285,0
408,1995,Grid,1,286,0
409,1995,Grid,1,287,0
410,1995,Grid,1,288,0
411,1995,Grid,1,289,0
412,2000,Grid,0,290,0
413,2000,Grid,0,291,0
414,2000,Grid,0,292,0
415,2000,Grid,0,293,0
416,2000,Grid,0,294,0
417,2000,Grid,1,295,0
418,2000,Grid,1,296,0
419,2000,Grid,1,297,0
420,2000,Grid,1,298,0
421,2000,Grid,1,299,0
422,2000,Grid,1,300,0
423,2000,Grid,1,301,0
424,2000,Grid,1,302,0
425,2005,Grid,0,303,0
426,2005,Grid,0,304,0
427,2005,Grid,0,305,0
428,2005,Grid,0,306,0
429,2005,Grid,0,307,0
430,2005,Grid,1,308,0
431,2005,Grid,1,309,0
432,2005,Grid,1,310,0
433,2005,Grid,1,311,0
434,2005,Grid,1,312,0
435,2005,Grid,1,313,0
436,2005,Grid,1,314,0
437,2010,Grid,0,315,0
438,2010,Grid,0,316,0
439,2010,Grid,0,317,0
440,2010,Grid,0,318,0
441,2010,Grid,0,319,0
442,2010,Grid,0,320,0
443,2010,Grid,0,321,0
444,2010,Grid,1,322,0
445,2010,Grid,1,323,0
446,2010,Grid,1,324,0
447,2010,Grid,1,275,1
448,2010,Grid,1,276,1
449,2010,Grid,1,277,1
450,2010,Grid,1,278,1
451,2010,Grid,1,279,1
452,2010,Grid,1,280,1
453,2010,Grid,1,281,1
454,2010,Grid,1,282,1
455,2010,Grid,1,283,1
456,2010,Grid,1,284,1
457,2010,Grid,1,285,1
458,2010,Grid,1,286,1
459,2010,Grid,1,287,1
460,2010,Grid,1,288,1
461,2010,Grid,1,289,1
462,2010,Grid,1,290,1
463,2010,Grid,1,291,1
464,2010,Grid,1,292,1
465,2015,Grid,0,293,1
466,2015,Grid,0,294,1
467,2015,Grid,0,295,1
468,2015,Grid,1,296,1
469,2015,Grid,1,297,1
470,2015,Grid,1,298,1
471,2015,Grid,1,299,1
472,2015,Grid,1,300,1
473,2015,Grid,1,301,1
474,2015,Grid,1,302,1
475,2015,Grid,1,303,1
476,2015,Grid,1,304,1
477,2015,Grid,1,305,1
478,2015,Grid,1,306,1
479,2015,Grid,1,307,1
480,2015,Grid,1,308,1
481,2015,Grid,1,309,1
482,2015,Grid,1,310,1
483,2015,Grid,1,311,1
484,2015,Grid,1,312,1
485,2015,Grid,1,313,1
486,2015,Grid,1,314,1
487,2015,Grid,1,315,1
488,2015,Grid,1,316,1
489,2015,Grid,1,317,1
490,2015,Grid,1,318,1
491,2015,Grid,1,319,1
492,2020,Grid,0,320,1
493,2020,Grid,0,321,1
494,2020,Grid,0,322,1
495,2020,Grid,0,323,1
496,2020,Grid,0,324,1
497,2020,Grid,0,275,2
498,2020,Grid,0,276,2
499,2020,Grid,1,277,2
500,2020,Grid,1,278,2
501,2020,Grid,1,279,2
502,2020,Grid,1,280,2
503,2020,Grid,1,281,2
504,2020,Grid,1,282,2
505,2020,Grid,1,283,2
506,2020,Grid,1,284,2
507,2020,Grid,1,285,2
508,2020,Grid,1,286,2
509,2020,Grid,1,287,2
510,2020,Grid,1,288,2
511,2020,Grid,1,289,2
512,2020,Grid,1,290,2
513,2020,Grid,1,291,2
514,2020,Grid,1,292,2
515,2020,Grid,1,293,2
516,2020,Grid,1,294,2
517,2020,Grid,1,295,2
518,2020,Grid,1,296,2
519,2020,Grid,1,297,2
520,1990,Line,0,374,0
521,1990,Line,1,375,0
522,1990,Line,1,376,0
523,1990,Line,1,377,0
524,1990,Line,1,378,0
525,1990,Line,1,379,0
526,1990,Line,1,380,0
527,1990,Line,1,381,0
528,1990,Line,1,382,0
529,1990,Line,1,383,0
530,1990,Line,1,384,0
531,1990,Line,1,385,0
532,1990,Line,1,386,0
533,1990,Line,1,387,0
534,1990,Line,1,388,0
535,1990,Line,1,389,0
536,1990,Line,1,390,0
537,1990,Line,1,391,0
538,1990,Line,1,392,0
539,1990,Line,1,393,0
540,1990,Line,1,394,0
541,1990,Line,1,395,0
542,1990,Line,1,396,0
543,1990,Line,1,397,0
544,1990,Line,1,398,0
545,1995,Line,0,399,0
546,1995,Line,0,400,0
547,1995,Line,0,401,0
548,1995,Line,1,402,0
549,1995,Line,1,403,0
550,1995,Line,1,404,0
551,1995,Line,1,405,0
552,1995,Line,1,406,0
553,1995,Line,1,407,0
554,1995,Line,1,408,0
555,1995,Line,1,409,0
556,1995,Line,1,410,0
557,1995,Line,1,411,0
558,1995,Line,1,412,0
559,1995,Line,1,413,0
560,1995,Line,1,414,0
561,1995,Line,1,415,0
562,1995,Line,1,416,0
563,1995,Line,1,417,0
564,1995,Line,1,418,0
565,1995,Line,1,419,0
566,1995,Line,1,420,0
567,1995,Line,1,421,0
568,1995,Line,1,422,0
569,1995,Line,1,423,0
570,1995,Line,1,374,1
571,1995,Line,1,375,1
572,1995,Line,1,376,1
573,1995,Line,1,377,1
574,1995,Line,1,378,1
575,1995,Line,1,379,1
576,1995,Line,1,380,1
577,1995,Line,1,381,1
578,1995,Line,1,382,1
579,1995,Line,1,383,1
580,1995,Line,1,384,1
581,1995,Line,1,385,1
582,1995,Line,1,386,1
583,1995,Line,1,387,1
584,2000,Line,0,388,1
585,2000,Line,1,389,1
586,2000,Line,1,390,1
587,2000,Line,1,391,1
588,2000,Line,1,392,1
589,2000,Line,1,393,1
590,2000,Line,1,394,1
591,2000,Line,1,395,1
592,2000,Line,1,396,1
593,2000,Line,1,397,1
594,2000,Line,1,398,1
595,2000,Line,1,399,1
596,2000,Line,1,400,1
597,2000,Line,1,401,1
598,2000,Line,1,402,1
599,2000,Line,1,403,1
600,2000,Line,1,404,1
601,2000,Line,1,405,1
602,2000,Line,1,406,1
603,2000,Line,1,407,1
604,2000,Line,1,408,1
605,2000,Line,1,409,1
606,2000,Line,1,410,1
607,2000,Line,1,411,1
608,2000,Line,1,412,1
609,2000,Line,1,413,1
610,2000,Line,1,414,1
611,2000,Line,1,415,1
612,2000,Line,1,416,1
613,2000,Line,1,417,1
614,2000,Line,1,418,1
615,2000,Line,1,419,1
616,2000,Line,1,420,1
617,2000,Line,1,421,1
618,2000,Line,1,422,1
619,2000,Line,1,423,1
620,2000,Line,1,374,2
621,2000,Line,1,375,2
622,2000,Line,1,376,2
623,2000,Line,1,377,2
624,2000,Line,1,378,2
625,2000,Line,1,379,2
626,2000,Line,1,380,2
627,2000,Line,1,381,2
628,2000,Line,1,382,2
629,2000,Line,1,383,2
630,2000,Line,1,384,2
631,2000,Line,1,385,2
632,2000,Line,1,386,2
633,2000,Line,1,387,2
634,2000,Line,1,388,2
635,2000,Line,1,389,2
636,2000,Line,1,390,2
637,2000,Line,1,391,2
638,2000,Line,1,392,2
639,2000,Line,1,393,2
640,2000,Line,1,394,2
641,2000,Line,1,395,2
642,2000,Line,1,396,2
643,2000,Line,1,397,2
644,2000,Line,1,398,2
645,2005,Line,0,399,2
646,2005,Line,0,400,2
647,2005,Line,0,401,2
648,2005,Line,0,402,2
649,2005,Line,0,403,2
650,2005,Line,0,404,2
651,2005,Line,0,405,2
652,2005,Line,1,406,2
653,2005,Line,1,407,2
654,2005,Line,1,408,2
655,2005,Line,1,409,2
656,2005,Line,1,410,2
657,2005,Line,1,411,2
658,2005,Line,1,412,2
659,2005,Line,1,413,2
660,2005,Line,1,414,2
661,2005,Line,1,415,2
662,2005,Line,1,416,2
663,2005,Line,1,417,2
664,2005,Line,1,418,2
665,2005,Line,1,419,2
666,2005,Line,1,420,2
667,2005,Line,1,421,2
668,2005,Line,1,422,2
669,2005,Line,1,423,2
670,2005,Line,1,374,3
671,2005,Line,1,375,3
672,2005,Line,1,376,3
673,2005,Line,1,377,3
674,2005,Line,1,378,3
675,2005,Line,1,379,3
676,2005,Line,1,380,3
677,2005,Line,1,381,3
678,2005,Line,1,382,3
679,2005,Line,1,383,3
680,2005,Line,1,384,3
681,2005,Line,1,385,3
682,2005,Line,1,386,3
683,2005,Line,1,387,3
684,2005,Line,1,388,3
685,2005,Line,1,389,3
686,2005,Line,1,390,3
687,2005,Line,1,391,3
688,2005,Line,1,392,3
689,2005,Line,1,393,3
690,2005,Line,1,394,3
691,2005,Line,1,395,3
692,2005,Line,1,396,3
693,2005,Line,1,397,3
694,2005,Line,1,398,3
695,2005,Line,1,399,3
696,2005,Line,1,400,3
697,2005,Line,1,401,3
698,2005,Line,1,402,3
699,2005,Line,1,403,3
700,2005,Line,1,404,3
701,2005,Line,1,405,3
702,2005,Line,1,406,3
703,2005,Line,1,407,3
704,2005,Line,1,408,3
705,2005,Line,1,409,3
706,2005,Line,1,410,3
707,2005,Line,1,411,3
708,2005,Line,1,412,3
709,2005,Line,1,413,3
710,2005,Line,1,414,3
711,2005,Line,1,415,3
712,2005,Line,1,416,3
713,2005,Line,1,417,3
714,2005,Line,1,418,3
715,2005,Line,1,419,3
716,2005,Line,1,420,3
717,2005,Line,1,421,3
718,2005,Line,1,422,3
719,2005,Line,1,423,3
720,2005,Line,1,374,4
721,2005,Line,1,375,4
722,2005,Line,1,376,4
723,2005,Line,1,377,4
724,2005,Line,1,378,4
725,2005,Line,1,379,4
726,2005,Line,1,380,4
727,2005,Line,1,381,4
728,2005,Line,1,382,4
729,2005,Line,1,383,4
730,2005,Line,1,384,4
731,2005,Line,1,385,4
732,2005,Line,1,386,4
733,2010,Line,0,387,4
734,2010,Line,0,388,4
735,2010,Line,0,389,4
736,2010,Line,0,390,4
737,2010,Line,0,391,4
738,2010,Line,0,392,4
739,2010,Line,0,393,4
740,2010,Line,0,394,4
741,2010,Line,1,395,4
742,2010,Line,1,396,4
743,2010,Line,1,397,4
744,2010,Line,1,398,4
745,2010,Line,1,399,4
746,2010,Line,1,400,4
747,2010,Line,1,401,4
748,2010,Line,1,402,4
749,2010,Line,1,403,4
750,2010,Line,1,404,4
751,2010,Line,1,405,4
752,2010,Line,1,406,4
753,2010,Line,1,407,4
754,2010,Line,1,408,4
755,2010,Line,1,409,4
756,2010,Line,1,410,4
757,2010,Line,1,411,4
758,2010,Line,1,412,4
759,2010,Line,1,413,4
760,2010,Line,1,414,4
761,2010,Line,1,415,4
762,2010,Line,1,416,4
763,2010,Line,1,417,4
764,2010,Line,1,418,4
765,2010,Line,1,419,4
766,2010,Line,1,420,4
767,2010,Line,1,421,4
768,2010,Line,1,422,4
769,2010,Line,1,423,4
770,2010,Line,1,374,5
771,2010,Line,1,375,5
772,2010,Line,1,376,5
773,2010,Line,1,377,5
774,2010,Line,1,378,5
775,2010,Line,1,379,5
776,2010,Line,1,380,5
777,2010,Line,1,381,5
778,2010,Line,1,382,5
779,2010,Line,1,383,5
780,2010,Line,1,384,5
781,2010,Line,1,385,5
782,2010,Line,1,386,5
783,2010,Line,1,387,5
784,2010,Line,1,388,5
785,2010,Line,1,389,5
786,2010,Line,1,390,5
787,2010,Line,1,391,5
788,2010,Line,1,392,5
789,2010,Line,1,393,5
790,2010,Line,1,394,5
791,2010,Line,1,395,5
792,2010,Line,1,396,5
793,2010,Line,1,397,5
794,2010,Line,1,398,5
795,2010,Line,1,399,5
796,2010,Line,1,400,5
797,2010,Line,1,401,5
798,2010,Line,1,402,5
799,2010,Line,1,403,5
800,2010,Line,1,404,5
801,2010,Line,1,405,5
802,2010,Line,1,406,5
803,2010,Line,1,407,5
804,2015,Line,0,408,5
805,2015,Line,0,409,5
806,2015,Line,0,410,5
807,2015,Line,1,411,5
808,2015,Line,1,412,5
809,2015,Line,1,413,5
810,2015,Line,1,414,5
811,2015,Line,1,415,5
812,2015,Line,1,416,5
813,2015,Line,1,417,5
814,2015,Line,1,418,5
815,2015,Line,1,419,5
816,2015,Line,1,420,5
817,2015,Line,1,421,5
818,2015,Line,1,422,5
819,2015,Line,1,423,5
820,2015,Line,1,374,6
821,2015,Line,1,375,6
822,2015,Line,1,376,6
823,2015,Line,1,377,6
824,2015,Line,1,378,6
825,2015,Line,1,379,6
826,2015,Line,1,380,6
827,2015,Line,1,381,6
828,2015,Line,1,382,6
829,2015,Line,1,383,6
830,2015,Line,1,384,6
831,2015,Line,1,385,6
832,2015,Line,1,386,6
833,2015,Line,1,387,6
834,2015,Line,1,388,6
835,2015,Line,1,389,6
836,2015,Line,1,390,6
837,2015,Line,1,391,6
838,2015,Line,1,392,6
839,2015,Line,1,393,6
840,2015,Line,1,394,6
841,2015,Line,1,395,6
842,2015,Line,1,396,6
843,2015,Line,1,397,6
844,2015,Line,1,398,6
845,2015,Line,1,399,6
846,2015,Line,1,400,6
847,2015,Line,1,401,6
848,2015,Line,1,402,6
849,2015,Line,1,403,6
850,2015,Line,1,404,6
851,2015,Line,1,405,6
852,2015,Line,1,406,6
853,2015,Line,1,407,6
854,2015,Line,1,408,6
855,2015,Line,1,409,6
856,2015,Line,1,410,6
857,2015,Line,1,411,6
858,2015,Line,1,412,6
859,2015,Line,1,413,6
860,2015,Line,1,414,6
861,2015,Line,1,415,6
862,2015,Line,1,416,6
863,2015,Line,1,417,6
864,2015,Line,1,418,6
865,2015,Line,1,419,6
866,2015,Line,1,420,6
867,2015,Line,1,421,6
868,2015,Line,1,422,6
869,2015,Line,1,423,6
870,2015,Line,1,374,7
871,2015,Line,1,375,7
872,2015,Line,1,376,7
873,2015,Line,1,377,7
874,2015,Line,1,378,7
875,2020,Line,0,379,7
876,2020,Line,0,380,7
877,2020,Line,0,381,7
878,2020,Line,0,382,7
879,2020,Line,0,383,7
880,2020,Line,0,384,7
881,2020,Line,0,385,7
882,2020,Line,0,386,7
883,2020,Line,0,387,7
884,2020,Line,0,388,7
885,2020,Line,0,389,7
886,2020,Line,0,390,7
887,2020,Line,1,391,7
888,2020,Line,1,392,7
889,2020,Line,1,393,7
890,2020,Line,1,394,7
891,2020,Line,1,395,7
892,2020,Line,1,396,7
893,2020,Line,1,397,7
894,2020,Line,1,398,7
895,2020,Line,1,399,7
896,2020,Line,1,400,7
897,2020,Line,1,401,7
898,2020,Line,1,402,7
899,2020,Line,1,403,7
900,2020,Line,1,404,7
901,2020,Line,1,405,7
902,2020,Line,1,406,7
903,2020,Line,1,407,7
904,2020,Line,1,408,7
905,2020,Line,1,409,7
906,2020,Line,1,410,7
907,2020,Line,1,411,7
908,2020,Line,1,412,7
909,2020,Line,1,413,7
910,2020,Line,1,414,7
911,2020,Line,1,415,7
912,2020,Line,1,416,7
913,2020,Line,1,417,7
914,2020,Line,1,418,7
915,2020,Line,1,419,7
916,2020,Line,1,420,7
917,2020,Line,1,421,7
918,2020,Line,1,422,7
919,2020,Line,1,423,7
920,2020,Line,1,374,8
921,2020,Line,1,375,8
922,2020,Line,1,376,8
923,2020,Line,1,377,8
924,2020,Line,1,378,8
925,2020,Line,1,379,8
926,2020,Line,1,380,8
927,2020,Line,1,381,8
928,2020,Line,1,382,8
929,2020,Line,1,383,8
930,2020,Line,1,384,8
931,2020,Line,1,385,8
932,2020,Line,1,386,8
933,2020,Line,1,387,8
934,2020,Line,1,388,8
935,2020,Line,1,389,8
936,2020,Line,1,390,8
937,2020,Line,1,391,8
938,2020,Line,1,392,8
939,2020,Line,1,393,8
940,2020,Line,1,394,8
941,2020,Line,1,395,8
942,2020,Line,1,396,8
943,2020,Line,1,397,8
944,2020,Line,1,398,8
945,2020,Line,1,399,8
946,2020,Line,1,400,8
947,2020,Line,1,401,8
948,2020,Line,1,402,8
949,1990,Node-link,0,473,0
950,1990,Node-link,1,474,0
951,1990,Node-link,1,475,0
952,1990,Node-link,1,476,0
953,1990,Node-link,1,477,0
954,1990,Node-link,1,478,0
955,1990,Node-link,1,479,0
956,1990,Node-link,1,480,0
957,1990,Node-link,1,481,0
958,1990,Node-link,1,482,0
959,1990,Node-link,1,483,0
960,1990,Node-link,1,484,0
961,1990,Node-link,1,485,0
962,1990,Node-link,1,486,0
